"PLOTNO","BLU_min","BLU_max","BLU_med","GRN_min","GRN_max","GRN_med","NIR_min","NIR_max","NIR_med","RGE_min","RGE_max","RGE_med","RED_min","RED_max","RED_med","CT_min","CT_max","CT_med","NDVI_min","NDVI_max","NDVI_med","EXG_min","EXG_max","EXG_med","OSAVI_min","OSAVI_max","OSAVI_med","SAVI_min","SAVI_max","SAVI_med","SAVIl_min","SAVIl_max","SAVIl_med","SAVIRE1_min","SAVIRE1_max","SAVIRE1_med","MSR_min","MSR_max","MSR_med","NDRE_min","NDRE_max","NDRE_med","VARI_min","VARI_max","VARI_med","CC1_min","CC1_max","CC1_med","Clgrn_min","Clgrn_max","Clgrn_med","ARI_min","ARI_max","ARI_med","TGI2_min","TGI2_max","TGI2_med","GLI2_min","GLI2_max","GLI2_med","SRRED_min","SRRED_max","SRRED_med","HTNDVI_min","HTNDVI_max","HTNDVI_med","NDVI_97_min","NDVI_97_max","NDVI_97_med","NDRE_97_min","NDRE_97_max","NDRE_97_med","ARI_97_min","ARI_97_max","ARI_97_med","altHT_97_min","altHT_97_max","altHT_97_med","CT_5_min","CT_5_max","CT_5_med","altHT.stdev_min","altHT.stdev_max","altHT.stdev_med","NIR.stdev_min","NIR.stdev_max","NIR.stdev_med","RGE.stdev_min","RGE.stdev_max","RGE.stdev_med","RED.stdev_min","RED.stdev_max","RED.stdev_med","GRN.stdev_min","GRN.stdev_max","GRN.stdev_med","BLU.stdev_min","BLU.stdev_max","BLU.stdev_med","CT.stdev_min","CT.stdev_max","CT.stdev_med","MScountplot_min","MScountplot_max","MScountplot_med","MScount_min","MScount_max","MScount_med","biovol_min","biovol_max","biovol_med","hills_min","hills_max","hills_med","PCplot_min","PCplot_max","PCplot_med","HTAVG","YLDTON","GERMPLASMNAME","row","col","REP","PRECTOTCORR","RH2M","T2M"
257,0.009628596,0.046055809,0.015921619,0.039963264,0.12272273,0.058767572,0.338950962,0.669452786,0.501986742,0.108170941,0.257164508,0.152826533,0.008366836,0.112041973,0.016093425,29.84659195,35.1889267,30.98521423,0.54322083,0.966612556,0.945191981,0.292671294,1.054661828,0.933857167,0.46686179,0.901389796,0.838180589,0.391879261,0.830432514,0.73193062,0.34609214,0.778483268,0.653056748,0.159476059,0.592210113,0.51228506,1.136680128,7.481278825,5.709695859,0.18601431,0.6448451,0.582778846,0.039102977,0.815941611,0.700577255,0.241561139,0.769803285,0.716052302,2.098497937,11.46512158,9.031804433,1.638128372,7.839989363,6.23027974,2.97263442,5.335696273,3.766544916,0.204537879,0.62595394,0.567825822,3.378483375,58.90275797,35.49101077,0.510338746,1.002239411,0.783899458,0.703387395,0.979893698,0.963340461,0.280132869,0.708296475,0.644340988,3.218411171,11.64443674,8.561236442,0.590052643,1.080208931,0.950801163,29.32723551,34.76763439,30.7176857,0.011104111,0.020275569,0.015890193,0.059985995,0.12905171,0.08843444,0.02104601,0.099231723,0.0388055,0.002157359,0.049086284,0.008368327,0.008998977,0.052690116,0.017767753,0.002286788,0.02049451,0.006181939,0.195718205,0.459046213,0.23991921,7673,8377,7948,5256,8305,7830,1.222710721,2.310724092,1.906022605,42,55,50,0.670322663,0.993690852,0.978233518,104,5.58,"IR19A4225",24,4,1,5.57,90.25,23.98
258,0.012421102,0.046819717,0.020618057,0.04718579,0.140091121,0.077355273,0.444397569,0.724201083,0.526760995,0.122068919,0.302127361,0.177239016,0.01185257,0.096764319,0.019739119,29.81001186,34.9271946,30.91463089,0.66285717,0.955108253,0.940772863,0.473346426,0.979482398,0.878169673,0.583367118,0.903851277,0.838186116,0.510419379,0.849207672,0.742572013,0.464734508,0.807647682,0.66849268,0.200818428,0.568381278,0.484638685,1.614462615,6.375060931,5.466878337,0.229151162,0.621115003,0.561807408,0.219742887,0.761130801,0.725702974,0.307862913,0.749269889,0.698010235,2.444369138,9.997923451,7.868951235,1.849113398,6.712984207,5.300799829,3.379561338,6.6992817,4.985642484,0.317444513,0.590110971,0.540060965,4.932203876,43.55161838,32.76830447,0.579298843,1.016886126,0.859465239,0.785401788,0.972434959,0.957724281,0.328170004,0.688996698,0.62210315,3.230964128,9.999807209,7.396789751,0.652785645,1.171928177,1.001894836,29.30634155,34.37915878,30.64348812,0.021733088,0.056462647,0.031208713,0.072607279,0.167215302,0.079065031,0.022879617,0.107337818,0.037958073,0.002744615,0.038673272,0.007912776,0.009371227,0.053458528,0.019319818,0.002822121,0.018655735,0.006071027,0.1578773,0.411403788,0.246729619,7687,8370,7918,5992,8335,7883,1.324796483,2.352459356,2.095026448,37,56,48,0.771469036,0.999748649,0.984389229,101.4,6.48,"IR18A2500",23,4,1,5.57,90.25,23.98
259,0.01181983,0.037942911,0.018428832,0.046114547,0.138282187,0.070703488,0.473171145,0.728190392,0.543890566,0.120367028,0.301018924,0.178181008,0.01148755,0.066358555,0.017151712,29.82428169,34.48737717,30.72051144,0.783665726,0.9628717,0.940310083,0.702604376,1.101246175,0.919527554,0.716885716,0.910780571,0.856381225,0.641104522,0.856184803,0.745640519,0.578214863,0.814481938,0.671362567,0.274876361,0.592555159,0.53075077,2.382775829,7.066931594,5.442965753,0.289958272,0.62979939,0.558013791,0.426140586,0.817448679,0.723948689,0.400845816,0.756611778,0.694025751,2.955963133,10.54506106,7.91084432,2.145888567,7.13083626,5.391098811,3.310099287,8.412403958,5.103409993,0.448222508,0.64763362,0.560741379,8.244952119,52.86726556,32.50649636,0.622018945,1.245096822,1.043182955,0.84794234,0.977292477,0.962931728,0.345580131,0.687880007,0.641277982,3.178337275,10.10922209,8.001775758,0.710962791,1.369922638,1.27943512,29.33617668,34.00339661,30.44526663,0.017863026,0.053100914,0.031436861,0.051235995,0.093473055,0.07527129,0.019221506,0.059961495,0.030252909,0.002463827,0.01874632,0.003404403,0.008439584,0.032199054,0.01376579,0.002495842,0.010027993,0.003266201,0.166189192,0.460389783,0.294314227,7684,8394,7919,7538,8372,7884,1.421026372,2.943410771,2.673723557,43,54,48,0.969393004,1,0.99734815,145,7.02,"IR19A1392",22,4,1,5.57,90.25,23.98
260,0.012565709,0.032808138,0.021844296,0.03713895,0.084065981,0.060366254,0.270180315,0.589323997,0.457286179,0.0961999,0.175966367,0.148373768,0.011943433,0.071576379,0.026776553,30.07739353,35.69338608,30.77476311,0.584298026,0.947810338,0.900645524,0.287047526,0.809633447,0.748445663,0.433700313,0.854025387,0.805792691,0.338816289,0.766195507,0.674931792,0.285400994,0.7046917,0.590312161,0.159492584,0.550398795,0.465261777,1.281617335,5.867379758,4.040872753,0.220047292,0.645219081,0.52980768,0.071006925,0.703425802,0.56186678,0.283140875,0.76227005,0.658085658,2.278101678,10.85299783,6.697077989,1.716225001,7.300236815,4.432668219,2.386097476,4.168737406,2.796742302,0.200870779,0.505007371,0.472857257,3.811139045,37.3217659,19.12994369,0.53583938,0.907260962,0.781373511,0.782011934,0.966792993,0.936639571,0.36019359,0.70408706,0.610935062,3.391184434,11.04378487,7.341882085,0.692405319,1.207012634,0.968664398,29.66513758,34.72578926,30.47922516,0.018894066,0.113185548,0.027206873,0.062101031,0.136453799,0.076934708,0.018707966,0.097716062,0.040698124,0.002474022,0.051480502,0.009972935,0.007663755,0.050986808,0.020411485,0.002609276,0.021329492,0.007425467,0.170464087,0.523752349,0.22528223,7704,8368,7955,4514,8276,7812,1.209998689,2.187866051,1.816585501,33,59,47,0.575691876,1,0.981777052,99,4.09,"IR19A4934",21,4,1,5.57,90.25,23.98
261,0.014535693,0.044376958,0.020826626,0.053436257,0.139796421,0.068252094,0.411463469,0.758170485,0.569928229,0.134992033,0.29538247,0.161489666,0.013412316,0.087854907,0.019700177,29.79057503,34.69882584,30.9987278,0.711151233,0.953525519,0.946739346,0.539289716,0.971501624,0.912544852,0.641326491,0.912946995,0.8518711,0.572746547,0.86670655,0.757713358,0.50155378,0.830699749,0.697373225,0.253876624,0.583643116,0.520154522,1.871292628,6.255183371,5.801525141,0.274294565,0.620162409,0.581773997,0.277194304,0.768535446,0.751736135,0.368379223,0.746413061,0.715684773,2.700532644,9.650253715,8.555032764,1.938355058,6.434969293,5.653876776,3.766015489,7.161919095,4.19858114,0.356414604,0.586242365,0.557274211,5.924038567,42.03437004,36.55117272,0.622944961,1.01039702,0.911128418,0.803948497,0.970960236,0.958742587,0.361805942,0.685324511,0.631206968,2.963423543,9.717170642,7.360244013,0.69147728,1.128237495,1.058241653,29.37612057,34.11720734,30.62465706,0.013560599,0.045593321,0.03048741,0.056401119,0.141954443,0.071509848,0.019417859,0.091156641,0.033154503,0.002527287,0.031655616,0.00838788,0.008567835,0.04439656,0.016169195,0.002611334,0.014748304,0.006010904,0.168392537,0.378646598,0.255181346,7681,8325,7952,6637,8301,7950,1.445156428,2.368558684,2.154817283,44,60,50,0.854072835,1,0.997117117,103.8,6.22,"IR18A1653",20,4,1,5.57,90.25,23.98
262,0.014479861,0.045562299,0.022009628,0.048799358,0.130425379,0.069963172,0.335432321,0.614715874,0.482484102,0.121192299,0.251069844,0.157572389,0.014523321,0.101890124,0.023610804,29.93813133,35.4225769,30.93514633,0.591131553,0.941030058,0.914821619,0.373699472,0.884134796,0.825957579,0.511652816,0.857799556,0.813750612,0.43226199,0.777851152,0.702301349,0.380906462,0.720803739,0.625289945,0.191667246,0.53301161,0.474199935,1.307396567,5.480284982,4.43288766,0.224379046,0.605192645,0.534730874,0.14471934,0.741519161,0.6021422,0.289526807,0.730239598,0.666192891,2.055448437,8.824058946,7.082139713,1.482220376,5.74946235,4.776026953,3.261049419,5.516468428,3.71515175,0.256327263,0.543065353,0.513446854,3.891548889,32.9155836,22.48013624,0.628945182,1.094615371,0.852546879,0.751357756,0.960440574,0.941873477,0.330435666,0.658308422,0.595357058,2.697447708,8.247084126,6.334064,0.721095657,1.240193939,1.104047012,29.5000761,34.90099525,30.52192612,0.022673862,0.06132154,0.030415237,0.056402686,0.118766847,0.085776996,0.023540244,0.090360152,0.041492635,0.002987972,0.045487475,0.008268356,0.010303081,0.054056269,0.022131904,0.003002342,0.019721957,0.006195583,0.172911526,0.387950256,0.249630688,7679,8361,7957,5742,8087,7712,1.499893991,2.525857886,2.087986545,44,52,47,0.732397959,0.996858112,0.9672288,116.2,4.8,"IR18A2223",19,4,1,5.57,90.25,23.98
263,0.013464621,0.044504881,0.019238471,0.043571128,0.114020739,0.061612818,0.363128379,0.675493538,0.521413863,0.114525199,0.234271944,0.156634711,0.012202318,0.109636426,0.017001905,29.86870193,35.35578537,31.02116203,0.547876307,0.953839332,0.929638944,0.262855137,0.895092008,0.776954933,0.467605876,0.895877402,0.816759637,0.39246921,0.82841124,0.725714293,0.348477786,0.778293923,0.663294109,0.196157251,0.586827372,0.464994703,1.152308817,6.278475181,4.956363302,0.23649012,0.637285436,0.56144287,0.010806382,0.753377899,0.701717381,0.295372225,0.760188755,0.693906704,2.363817313,10.85493261,7.806693169,1.739420846,7.334903524,5.249083947,2.951072771,4.770869505,3.702081488,0.18498527,0.548564975,0.487939458,3.423568225,42.32692927,27.42481506,0.507744148,0.967748415,0.796471566,0.69612411,0.969808662,0.952682634,0.315766645,0.696213107,0.612113405,2.905036296,10.21958584,7.068460656,0.604089355,1.067944832,0.973287773,29.54958763,34.95998001,30.5374011,0.019698617,0.035391037,0.025358514,0.065272356,0.120322139,0.084430345,0.020175223,0.081105154,0.03321453,0.002757229,0.043926185,0.008274652,0.008410997,0.042356486,0.015484102,0.002777215,0.018087986,0.006206427,0.183861868,0.41567837,0.274998617,7704,8400,7944,5612,8234,7770,1.172409563,2.234463498,1.894929131,39,60,52,0.721707819,0.992009132,0.980238095,98.6,5.94,"IR19A6861",18,4,1,5.57,90.25,23.98
264,0.013917636,0.042028368,0.018777356,0.049455853,0.132699102,0.069758646,0.426590368,0.739994407,0.583370984,0.129289895,0.274084747,0.15894337,0.013102887,0.081386708,0.017046297,29.85736275,35.0538826,31.08624649,0.718048717,0.954879458,0.948403235,0.551913231,1.004570664,0.908523139,0.644081671,0.913925397,0.851594673,0.566959405,0.862273929,0.767475279,0.515557711,0.822593172,0.707611821,0.258838097,0.599335476,0.505841495,1.91241381,6.357353962,5.904685758,0.282833424,0.63274848,0.585934554,0.293305676,0.777922592,0.74331868,0.377520311,0.757126431,0.719753563,2.717455674,10.46399667,9.009131627,1.933202561,7.071690974,6.176887984,3.399183565,6.925206028,4.510158177,0.363745882,0.602191915,0.555272806,6.093424014,43.32570832,37.76212039,0.582935969,0.996643487,0.870626413,0.787477359,0.969828663,0.961431378,0.337524805,0.689941122,0.62946297,2.650278844,10.11355975,7.827230142,0.643577461,1.097818527,1.03019619,29.36451931,34.49704742,30.69198799,0.016648438,0.028694601,0.019707224,0.049234266,0.126392975,0.068579775,0.020059202,0.078281761,0.030103652,0.002515142,0.025274267,0.006411596,0.008238512,0.039537782,0.014883989,0.002563497,0.013144442,0.005022809,0.142050638,0.400767754,0.267166898,7676,8280,7943,6631,8264,7932,1.326247305,2.3350708,2.058738649,46,55,52,0.845898712,1,0.998067633,105.8,6.81,"IR19A6838",17,4,1,5.57,90.25,23.98
265,0.015865028,0.051629325,0.02249988,0.055507306,0.139148399,0.079415448,0.396387771,0.737883747,0.585946918,0.13953843,0.26652132,0.192070127,0.015280073,0.123152427,0.021962984,29.80405807,35.16186142,31.02017975,0.517192374,0.946407745,0.934654956,0.29537466,0.933032798,0.88819692,0.435532187,0.903658842,0.839571313,0.375228782,0.853342643,0.758775687,0.338363149,0.814600791,0.706473155,0.163317242,0.572775717,0.502465087,1.052640439,5.781523109,5.170826707,0.194040501,0.612718335,0.555560583,0.039526304,0.74951167,0.688220975,0.246830743,0.739176266,0.690397719,1.902642076,9.330979791,7.70214565,1.4142125,6.205972267,5.19119545,3.779455874,5.993720012,4.894081596,0.20629725,0.567419376,0.545107082,3.142436646,36.31882495,29.60675875,0.521498012,1.125719128,0.897541284,0.644321024,0.963943877,0.953414578,0.285760239,0.677985898,0.61720786,2.617708139,9.307075567,7.199916569,0.802322998,1.235244408,1.107230835,29.46735086,34.53134766,30.59377766,0.025564277,0.052958099,0.031083955,0.054571053,0.171542095,0.068913669,0.019022283,0.124134431,0.035480712,0.002736519,0.061918215,0.005453691,0.008761132,0.066944138,0.016924201,0.002822249,0.026811704,0.004749891,0.141908159,0.352185937,0.255303525,7673,8400,7927,5228,8400,7917,1.490732538,2.646743858,2.321187634,29,57,49,0.672325103,1,0.998827056,102.2,7.32,"IR19A6314",16,4,1,5.57,90.25,23.98
266,0.013690898,0.033250922,0.021110035,0.049746851,0.108716264,0.081502482,0.305209786,0.722726882,0.540228665,0.128653526,0.252901822,0.197957948,0.013294512,0.081569608,0.022210684,29.88617897,35.40756989,30.91061783,0.604373213,0.953678637,0.93753012,0.356837158,0.985322759,0.909027733,0.465848924,0.909380506,0.852763458,0.369308939,0.853757031,0.748062306,0.316482847,0.811293184,0.676541285,0.16727817,0.588772692,0.480569472,1.358868278,6.266519348,5.304749625,0.221697529,0.614244876,0.551846423,0.093485646,0.778546641,0.708772662,0.28922314,0.741771959,0.688584723,2.377111874,9.662241112,7.433962948,1.820862465,6.525271713,4.968135279,3.414330128,7.006132025,5.05162394,0.245708397,0.592934183,0.555524097,4.055269424,42.17662202,31.01542883,0.495560943,1.184465769,0.989877248,0.791019634,0.965676991,0.957679263,0.338758477,0.672265872,0.605008906,2.978567994,9.230850819,7.075317347,0.75173912,1.279509888,1.120429001,29.43383446,34.93352108,30.47358036,0.016319256,0.111316825,0.023098742,0.0502671,0.181159793,0.063487811,0.017294578,0.123269916,0.031200169,0.002022096,0.054347203,0.007069271,0.007157721,0.062192431,0.01619157,0.002034706,0.02210351,0.005279292,0.165196545,0.376042371,0.31543488,7687,8357,7871,4439,8357,7871,1.022742685,2.764439277,2.411498347,29,56,47,0.570859053,1,1,114.8,6.1,"IR17A2936",15,4,1,5.57,90.25,23.98
267,0.010433893,0.044789903,0.020340594,0.037194375,0.116220713,0.06914404,0.388233453,0.618154049,0.469952241,0.101015788,0.234079853,0.161957517,0.011464154,0.109496675,0.024282078,29.91629887,35.11627579,30.90063858,0.580030395,0.952503075,0.916700883,0.310555817,0.88633162,0.83411609,0.496655276,0.869466151,0.794719763,0.417772214,0.788785718,0.700031268,0.373094248,0.730592542,0.618810025,0.209220447,0.552642408,0.463600823,1.265775893,6.180856196,4.491821092,0.247107474,0.645058162,0.532022621,0.052910723,0.758271861,0.617107407,0.310251121,0.765440918,0.665399406,2.351421126,11.5052875,6.868324876,1.696882459,7.866850316,4.591476353,2.537501406,4.820114055,3.823159019,0.216136269,0.544169956,0.517643396,3.762249401,41.10798947,23.00985858,0.529817063,0.978139392,0.815510558,0.770506458,0.969579858,0.948739624,0.357323951,0.709223898,0.614429351,3.403335732,12.18848253,7.317788469,0.645359612,1.279333115,1.081012688,29.46916313,34.6752636,30.56789541,0.019538827,0.089240836,0.036517049,0.067541394,0.188668669,0.080005359,0.019849733,0.129069257,0.04111753,0.002643971,0.056568245,0.00995468,0.008179107,0.067948823,0.021019053,0.002513464,0.025857768,0.007242458,0.147328732,0.39530636,0.270280179,7670,8392,7926,4500,8217,7857,1.190867757,2.307242313,2.123460696,29,52,46,0.573906389,0.999244428,0.979146806,105.6,3.9,"IR17A2908",14,4,1,5.57,90.25,23.98
268,0.017121255,0.03498088,0.021584295,0.061088594,0.117034219,0.081972018,0.472462982,0.809241772,0.636084795,0.156442091,0.254787534,0.198469087,0.015747482,0.066063527,0.021829652,29.91425514,34.64679527,30.8913765,0.747971182,0.950258407,0.941663968,0.581532833,1.042329023,0.944632754,0.643601653,0.920431875,0.876090506,0.551492015,0.88609741,0.79948607,0.499382457,0.85899528,0.744266326,0.265507371,0.582891802,0.540526299,2.10704962,6.025552506,5.513692095,0.303758995,0.600089176,0.556100987,0.307616846,0.770639864,0.733986707,0.40705445,0.730733396,0.694820079,3.073850042,8.979040401,7.999012153,2.212310562,6.040111776,5.458946939,4.267661644,6.462287582,5.782127511,0.38078926,0.620147367,0.573126135,6.935600484,39.20779983,33.28412855,0.564800408,1.360774149,1.129335097,0.848843128,0.967290824,0.958757324,0.379730367,0.665794972,0.606045754,3.338464808,8.875940864,7.02295866,0.787217865,1.546385956,1.237528229,29.49892235,34.03574371,30.35948915,0.022940848,0.164382295,0.031640623,0.053184304,0.140806882,0.064810458,0.023435737,0.099020419,0.030077609,0.003299277,0.044897083,0.004922501,0.010432943,0.056560269,0.015103906,0.003145521,0.018047278,0.0043843,0.157183495,0.455140416,0.310342048,7668,8358,7878,6073,8358,7878,1.424626656,3.266894172,2.604898346,30,53,49,0.780992798,1,1,151.6,4.73,"IR19A1435",13,4,1,5.57,90.25,23.98
269,0.00954318,0.040382009,0.019533779,0.03253682,0.124850288,0.05941787,0.352000087,0.597284794,0.469777972,0.088687189,0.260224402,0.135660544,0.009724738,0.078316122,0.021951872,30.00845432,34.64633179,30.84707069,0.716560069,0.957548172,0.927051145,0.424735356,0.908356658,0.840141515,0.592342849,0.877043658,0.813130523,0.483756296,0.787035356,0.67766107,0.417164705,0.723684207,0.591977127,0.246421364,0.580158663,0.461262348,1.903430761,6.572452179,4.854108202,0.301287324,0.66516199,0.560215226,0.203342969,0.780734237,0.657802479,0.398220758,0.781667475,0.69161441,2.891398781,12.6272574,7.414018967,2.028807021,8.642551684,4.858376274,2.198563567,5.701085366,3.347588739,0.287973396,0.555189886,0.520733647,6.056168799,46.11222416,26.41646877,0.569289437,1.068279134,0.847539558,0.849399827,0.976891639,0.963092676,0.395739801,0.74581497,0.649899157,3.526519674,15.40798591,8.761839012,0.657446899,1.283261719,1.071847229,29.55637369,34.00144291,30.4308033,0.030203349,0.087057751,0.034823138,0.069828669,0.220850342,0.085600878,0.019388821,0.121947711,0.043391746,0.002544944,0.053055278,0.012473289,0.007588931,0.061263779,0.021452035,0.002656755,0.021603172,0.008349945,0.143987921,0.411041119,0.309454868,7665,8396,7884,5456,8367,7486,1.262698995,2.527559674,2.074283848,27,61,50,0.696007144,0.99987712,0.949641226,107,5.62,"IR19A6711",12,4,1,5.57,90.25,23.98
270,0.011884231,0.043150991,0.017081472,0.042919785,0.152189195,0.061109623,0.399093002,0.696635187,0.553955972,0.109266795,0.313777998,0.153703265,0.012203586,0.072836909,0.015137146,29.93315315,34.53206635,30.97122192,0.781843982,0.960086725,0.945386549,0.702937967,1.02685462,0.902358035,0.724941382,0.906581726,0.862652865,0.636113147,0.843421592,0.758003561,0.547544531,0.795985453,0.686641006,0.293249918,0.601975839,0.537253897,2.367290184,6.796209886,5.721035025,0.303256456,0.650231403,0.573572923,0.438731004,0.801040006,0.738101618,0.41364037,0.770034032,0.70866089,2.864307135,11.74652465,8.336737005,2.002267329,8.037680968,5.648033033,2.834121726,9.071765888,4.3356943,0.448403512,0.612821355,0.552198368,8.167750778,49.10864226,35.62101486,0.550143729,1.091113043,0.943434817,0.854860142,0.974145691,0.96060784,0.393738372,0.713919755,0.631167145,3.089462,12.07008131,7.896471744,0.648721848,1.197454872,1.137506104,29.52429876,33.9874382,30.49941978,0.018893156,0.047676034,0.023057068,0.05126581,0.127496339,0.074865547,0.020712586,0.084573186,0.030586095,0.002552609,0.028367186,0.004753792,0.007670561,0.044612186,0.015572695,0.00257654,0.01400777,0.004347136,0.155826414,0.401268485,0.245868256,7664,8372,7934,7221,8371,7934,1.196929023,2.547857307,2.255743825,44,61,51,0.928626543,1,0.999088898,116.4,6.93,"IR19A1499",11,4,1,5.57,90.25,23.98
271,0.01132561,0.035166372,0.02402501,0.03804272,0.098770153,0.06420901,0.229670376,0.679779649,0.548277318,0.102296792,0.22667817,0.145366617,0.010108986,0.073201716,0.027164841,29.83667183,34.76383591,30.7829895,0.588128693,0.961140651,0.921693094,0.197127471,0.906711206,0.863244424,0.382654398,0.902489119,0.832357157,0.289819927,0.835233491,0.759066624,0.240492784,0.784932491,0.687710201,0.149204941,0.613955066,0.48430861,1.296004772,6.895316177,4.658019465,0.249434238,0.673693707,0.543960487,-0.043651657,0.790764658,0.653045476,0.313787201,0.787948396,0.677074609,2.959317591,13.14350776,6.898746084,2.297918702,9.029803149,4.519952302,1.520579405,6.176549437,3.765824225,0.140901704,0.554370026,0.532511436,3.855885784,50.46766648,24.54053153,0.394881919,1.108274042,0.886886007,0.785569317,0.973784475,0.959985791,0.365948763,0.731676716,0.645569563,3.379797328,13.29200749,8.532804526,0.693722153,1.219600677,1.000848389,29.49843025,34.16995468,30.39641514,0.009708195,0.12637242,0.013139529,0.056539185,0.209441639,0.076109289,0.017672666,0.143256188,0.037268021,0.001992918,0.073276482,0.010380924,0.007046597,0.06581338,0.018295653,0.00214197,0.027549798,0.007122806,0.117159592,0.47407306,0.289264505,7662,8315,7871,3926,8304,7859,0.783830526,2.618398627,2.158012066,19,54,53,0.501020929,1,0.99321326,110.2,6.29,"IR19A3574",10,4,1,5.57,90.25,23.98
272,0.011761666,0.051091962,0.017465261,0.041773472,0.160347812,0.061769227,0.393127352,0.715955794,0.560058475,0.107209526,0.355688512,0.158060461,0.011386051,0.088195942,0.015249909,29.85836601,34.28223228,30.98594856,0.756561212,0.961420546,0.93764103,0.595931778,0.999961889,0.894723062,0.712056569,0.911632515,0.865465954,0.629537445,0.853713722,0.762992151,0.540963054,0.809594154,0.692694709,0.284660198,0.611155232,0.528370833,2.168523743,6.922299054,5.31009311,0.28960882,0.659463741,0.564960674,0.351992734,0.803603747,0.715272825,0.392840444,0.777895995,0.699374283,3.00688957,12.15085143,8.039414749,2.19430141,8.28001795,5.439189662,2.777159155,8.778395584,4.363010845,0.388995185,0.599981706,0.548380195,7.215617654,50.84106528,31.0723709,0.57268958,1.112110515,0.965090146,0.820550567,0.974046851,0.95868658,0.36896165,0.713662524,0.615428543,3.173449893,12.27111984,7.389048942,0.642695999,1.210603485,1.136642609,29.44832611,33.62834663,30.56586075,0.017638097,0.064137169,0.021213965,0.046252691,0.185246067,0.07149207,0.017278368,0.112904261,0.02825332,0.002133403,0.036686721,0.004839984,0.00681014,0.054759222,0.01325159,0.002284081,0.018536899,0.004254643,0.143360674,0.4024924,0.253244298,7597,8379,7863,6692,8375,7856,1.289893069,2.560356939,2.204519703,43,59,49,0.860596708,1,0.999236932,109.2,5.52,"IR19A2104",9,4,1,5.57,90.25,23.98
273,0.01279491,0.027293395,0.018395261,0.046362692,0.086336292,0.065939032,0.327185184,0.743682951,0.593340993,0.122761607,0.198893242,0.159282103,0.011983188,0.056581652,0.016079524,29.80461407,34.26905251,30.90466785,0.716656678,0.961115083,0.948098215,0.507333471,0.9928356,0.908086866,0.567707243,0.917123367,0.862420968,0.455078275,0.865830118,0.786813946,0.389368386,0.826271673,0.722383642,0.207086124,0.610549053,0.514069132,1.904011906,6.892865478,5.885416169,0.273417676,0.649497709,0.578901504,0.25049401,0.798727875,0.72822911,0.367296716,0.770940784,0.713908228,2.901990407,11.84326596,8.790358195,2.161814025,8.110141311,6.040726472,3.213279592,5.3312322,4.249430681,0.337672023,0.596556153,0.555055498,6.058574703,50.43382467,37.53431991,0.660788975,1.208861506,1.043987568,0.859272629,0.97392255,0.960443482,0.409144056,0.709557817,0.612047576,4.304472669,11.97654323,7.436512762,0.777896118,1.29962738,1.172562447,29.48917789,33.69856606,30.35919399,0.016219986,0.127195321,0.023461089,0.04913187,0.168021252,0.073762771,0.018217681,0.106014713,0.029221498,0.001978159,0.032641303,0.008735255,0.007207751,0.053707384,0.014409618,0.002026278,0.017117674,0.005371952,0.140978039,0.41652187,0.324849919,7660,8382,7920,5102,8377,7911,1.347487159,2.767133681,2.401774473,27,53,47,0.656121399,1,0.998863636,117.2,7.44,"IR18A1706",8,4,1,5.57,90.25,23.98
274,0.013159413,0.059615087,0.018532271,0.041742204,0.154634982,0.056758478,0.37764053,0.654925227,0.540456742,0.110261407,0.318020701,0.144223854,0.01257776,0.134833679,0.016661223,29.84432507,34.76036644,30.91587067,0.573029835,0.956421524,0.944427817,0.315098744,0.893170026,0.837851944,0.5207572,0.889174371,0.82094236,0.465006771,0.816101115,0.733058688,0.427581701,0.762731608,0.671594595,0.215134135,0.594909924,0.484306103,1.240204972,6.479303444,5.665719126,0.231659838,0.659736735,0.584542633,0.064179145,0.773589405,0.691580232,0.29699607,0.775641266,0.717191005,2.294222972,11.82816479,8.768500339,1.692025905,7.949872112,5.95673291,2.748301986,5.451342925,3.673089298,0.219067115,0.547602079,0.519560305,3.684168043,44.89421616,34.98922885,0.595021314,1.073433673,0.917185692,0.737286211,0.972207303,0.961198924,0.314186696,0.729434298,0.638083917,2.408851586,12.95024865,8.18632135,0.670625305,1.216983147,1.102407227,29.4557168,34.15276146,30.55320587,0.019657352,0.070565305,0.025636007,0.058520069,0.192065383,0.078964979,0.01885052,0.117209778,0.034416795,0.002420226,0.044755749,0.00497822,0.007907262,0.059225174,0.016212194,0.002532522,0.020782891,0.00447033,0.145945619,0.38340692,0.257051773,7662,8312,7915,4761,8302,7812,1.377374194,2.570941122,2.127596964,41,57,52,0.607968331,0.999494694,0.987282208,110.4,4.51,"IR19A3193",7,4,1,5.57,90.25,23.98
