F1,F2,F3,F4,F5,ID,X,Y
-84.760698,31.185845,5.800000,9.600000,54.266000,"3553",713386.98041500000,3452358.43759999983
-84.760688,31.185816,5.500000,9.300000,54.231000,"3554",713387.98800699995,3452355.29698000010
-84.760679,31.185788,5.200000,7.600000,54.195000,"3555",713388.92888000002,3452352.15499999980
-84.760669,31.185760,4.900000,8.900000,54.175000,"3556",713389.92649300001,3452349.03635000018
-84.760659,31.185731,5.200000,9.500000,54.171000,"3557",713390.94406699995,3452345.87374000018
-84.760649,31.185703,4.900000,8.700000,54.150000,"3558",713391.96074400004,3452342.75547999982
-84.760639,31.185674,5.700000,9.800000,54.109000,"3559",713393.01577199996,3452339.62691000011
-84.760629,31.185647,5.100000,7.500000,54.045000,"3560",713393.98277200002,3452336.60746000009
-84.760621,31.185623,5.000000,7.300000,54.034000,"3561",713394.83751800004,3452333.95176000008
-84.760615,31.185602,5.500000,7.600000,53.961000,"3562",713395.44589600002,3452331.69034999982
-84.760608,31.185582,5.000000,8.300000,53.908000,"3563",713396.17773400003,3452329.45362999989
-84.760602,31.185562,4.600000,6.700000,53.800000,"3564",713396.84262799995,3452327.22665000008
-84.760594,31.185543,4.100000,7.000000,53.690000,"3565",713397.56044499995,3452325.21146999998
-84.760587,31.185523,3.000000,6.800000,53.774000,"3566",713398.35855600005,3452322.99826999987
-84.760579,31.185500,3.500000,7.400000,53.805000,"3567",713399.13480700005,3452320.45189000014
-84.760569,31.185473,5.400000,8.100000,53.887000,"3568",713400.10181000002,3452317.43245000020
-84.760560,31.185444,5.300000,7.400000,53.927000,"3569",713401.03360600001,3452314.26809999999
-84.760552,31.185415,4.100000,6.300000,53.862000,"3570",713401.91819400003,3452311.08062000014
-84.760542,31.185387,4.900000,7.500000,53.902000,"3571",713402.86883000005,3452307.92774999980
-84.760533,31.185358,4.400000,7.100000,53.916000,"3572",713403.85691800003,3452304.80891000014
-84.760522,31.185330,4.400000,7.700000,53.904000,"3573",713404.90219599998,3452301.69123000000
-84.760512,31.185301,4.600000,8.300000,53.896000,"3574",713405.92000299995,3452298.51753999991
-84.760503,31.185273,4.100000,7.300000,53.900000,"3575",713406.87927399995,3452295.40921000019
-84.760493,31.185246,4.700000,9.600000,53.932000,"3576",713407.85424100002,3452292.46755999979
-84.760486,31.185223,4.300000,9.000000,53.948000,"3577",713408.63116899994,3452289.88792000012
-84.760477,31.185200,4.600000,11.000000,53.951000,"3578",713409.54086600000,3452287.34425000008
-84.760466,31.185179,4.400000,8.800000,53.944000,"3579",713410.65464299999,3452285.08198999986
-84.760451,31.185163,5.300000,10.800000,53.937000,"3580",713412.11053499999,3452283.34794999985
-84.760432,31.185151,6.600000,11.900000,53.899000,"3581",713413.88241600001,3452282.01960000023
-84.760410,31.185144,5.100000,8.800000,53.827000,"3582",713416.01367899997,3452281.30854000011
-84.760386,31.185143,5.400000,9.200000,53.784000,"3583",713418.28464900004,3452281.23253000015
-84.760364,31.185149,5.700000,9.800000,53.729000,"3584",713420.40578799997,3452281.96314000012
-84.760345,31.185161,6.200000,11.400000,53.690000,"3585",713422.15237999998,3452283.29620000022
-84.760331,31.185176,5.800000,11.900000,53.646000,"3586",713423.49964900000,3452285.04264000012
-84.760322,31.185195,6.100000,12.500000,53.644000,"3587",713424.31527400005,3452287.14433000004
-84.760319,31.185219,4.100000,10.000000,53.651000,"3588",713424.52961800003,3452289.74403999979
-84.760322,31.185243,3.600000,9.800000,53.641000,"3589",713424.17980699998,3452292.42106000008
-84.760329,31.185267,3.400000,7.700000,53.637000,"3590",713423.46847299999,3452295.05747999996
-84.760337,31.185294,3.300000,8.000000,53.596000,"3591",713422.61516599997,3452298.11249999981
-84.760347,31.185323,3.100000,8.100000,53.570000,"3592",713421.64613400004,3452301.23173000012
-84.760357,31.185351,2.800000,6.700000,53.583000,"3593",713420.60970899998,3452304.38285999978
-84.760368,31.185380,2.400000,5.900000,53.546000,"3594",713419.53583199997,3452307.49996000016
-84.760378,31.185408,2.400000,6.100000,53.497000,"3595",713418.50008200004,3452310.61782999989
-84.760388,31.185436,1.900000,4.900000,53.484000,"3596",713417.50200800004,3452313.75865000021
-84.760398,31.185465,2.000000,4.400000,53.490000,"3597",713416.46558500000,3452316.90977999987
-84.760407,31.185491,1.800000,4.200000,53.457000,"3598",713415.56933900004,3452319.73101000022
-84.760415,31.185514,1.600000,4.300000,53.421000,"3599",713414.73522100004,3452322.30949999997
-84.760423,31.185538,1.500000,4.000000,53.387000,"3600",713413.88114299998,3452324.93194000004
-84.760431,31.185561,2.000000,4.600000,53.243000,"3601",713413.13393200003,3452327.45672000013
-84.760439,31.185586,1.900000,4.300000,53.229000,"3602",713412.26628200000,3452330.27852999978
-84.760449,31.185614,2.000000,4.600000,53.315000,"3603",713411.26910999999,3452333.37500000000
-84.760459,31.185643,2.800000,6.100000,53.363000,"3604",713410.22360799997,3452336.50376999984
-84.760469,31.185671,2.500000,5.800000,53.390000,"3605",713409.22643699998,3452339.60024000006
-84.760479,31.185699,2.800000,5.100000,53.419000,"3606",713408.19046700001,3452342.72919999994
-84.760489,31.185727,2.400000,4.900000,53.426000,"3607",713407.17468299996,3452345.80311000021
-84.760500,31.185755,2.500000,5.000000,53.450000,"3608",713406.11079399998,3452348.89824000001
-84.760510,31.185783,2.700000,5.000000,53.475000,"3609",713405.04690500000,3452351.99336000020
-84.760521,31.185812,3.300000,5.700000,53.538000,"3610",713403.99209900002,3452355.11084000021
-84.760531,31.185840,3.400000,5.800000,53.564000,"3611",713402.98517600005,3452358.21821000008
-84.760541,31.185868,3.400000,6.400000,53.609000,"3612",713401.96827199997,3452361.34756000014
-84.760550,31.185897,3.500000,8.000000,53.658000,"3613",713400.97996300005,3452364.47747999988
-84.760560,31.185925,3.500000,8.100000,53.661000,"3614",713400.01094199996,3452367.59671000019
-84.760570,31.185953,3.100000,8.000000,53.690000,"3615",713398.99471400003,3452370.69278999977
-84.760580,31.185981,3.000000,8.400000,53.752000,"3616",713397.95011600002,3452373.77720999997
-84.760590,31.186009,2.400000,8.000000,53.800000,"3617",713396.90529400005,3452376.87271999987
-84.760600,31.186037,2.900000,8.100000,53.795000,"3618",713395.91766200005,3452379.96939000022
-84.760610,31.186066,3.600000,9.500000,53.826000,"3619",713394.86285999999,3452383.08687999984
-84.760620,31.186094,3.800000,9.800000,53.896000,"3620",713393.84641000000,3452386.19405000005
-84.760630,31.186122,5.000000,9.300000,53.936000,"3621",713392.82996000000,3452389.30121999979
-84.760640,31.186151,4.200000,8.900000,54.010000,"3622",713391.86049400002,3452392.44261999987
-84.760649,31.186179,4.200000,8.800000,54.055000,"3623",713390.89170200005,3452395.55076000001
-84.760659,31.186207,4.000000,8.300000,54.120000,"3624",713389.89409199997,3452398.66941000009
-84.760669,31.186235,4.000000,7.400000,54.191000,"3625",713388.89648300002,3452401.78805000009
-84.760679,31.186264,3.400000,6.500000,54.233000,"3626",713387.91771199997,3452404.91816999996
-84.760688,31.186292,3.500000,6.000000,54.237000,"3627",713386.93939099996,3452408.02612000005
-84.760698,31.186320,3.400000,6.300000,54.284000,"3628",713385.91296400002,3452411.15526999999
-84.760708,31.186349,2.900000,6.300000,54.327000,"3629",713384.92488800001,3452414.27411000011
-84.760718,31.186377,3.100000,6.600000,54.366000,"3630",713383.90776900004,3452417.41454999987
-84.760728,31.186405,3.400000,6.900000,54.410000,"3631",713382.89110000001,3452420.53280999977
-84.760738,31.186434,4.300000,9.200000,54.440000,"3632",713381.89371800004,3452423.64037000015
-84.760748,31.186462,4.100000,8.200000,54.474000,"3633",713380.83892500005,3452426.75785999978
-84.760758,31.186490,4.200000,7.400000,54.515000,"3634",713379.86015800002,3452429.88798000012
-84.760767,31.186519,4.400000,9.000000,54.568000,"3635",713378.90023000003,3452433.02956999978
-84.760777,31.186547,4.500000,7.900000,54.606000,"3636",713377.91215700004,3452436.14840999991
-84.760787,31.186576,4.200000,10.200000,54.573000,"3637",713376.92386099999,3452439.27834000019
-84.760796,31.186604,4.100000,9.500000,54.593000,"3638",713375.97324099997,3452442.43121000007
-84.760806,31.186633,4.100000,10.900000,54.601000,"3639",713374.95567800000,3452445.59382000007
-84.760816,31.186661,6.000000,14.700000,54.611000,"3640",713373.97713899997,3452448.71285999985
-84.760825,31.186690,5.700000,13.600000,54.616000,"3641",713372.98817100003,3452451.87605000008
-84.760836,31.186718,5.900000,11.900000,54.566000,"3642",713371.90433900000,3452455.01513000019
-84.760846,31.186747,5.800000,11.800000,54.591000,"3643",713370.88655299996,3452458.18882999988
-84.760856,31.186776,5.500000,12.100000,54.566000,"3644",713369.88872900000,3452461.31856000004
-84.760866,31.186804,5.600000,10.800000,54.543000,"3645",713368.84212599997,3452464.50277000014
-84.760876,31.186833,5.200000,9.500000,54.507000,"3646",713367.80550400005,3452467.66498999996
-84.760886,31.186861,5.400000,9.000000,54.491000,"3647",713366.76002399996,3452470.79375999980
-84.760897,31.186890,5.000000,9.400000,54.407000,"3648",713365.73293499998,3452473.95618000021
-84.760907,31.186919,4.900000,8.100000,54.386000,"3649",713364.68700699997,3452477.10711999983
-84.760917,31.186948,5.200000,7.600000,54.279000,"3650",713363.66922499996,3452480.28081999999
-84.760926,31.186976,4.500000,6.900000,54.230000,"3651",713362.71816299995,3452483.45586000010
-84.760937,31.187005,4.400000,6.600000,54.141000,"3652",713361.66270600003,3452486.60662000021
-84.760946,31.187032,4.600000,6.200000,54.063000,"3653",713360.72521700000,3452489.58228999982
-84.760954,31.187056,3.800000,5.700000,54.008000,"3654",713359.87048899999,3452492.23799999990
-84.760962,31.187077,4.100000,5.500000,53.928000,"3655",713359.09986800002,3452494.50720999995
-84.760969,31.187097,3.800000,5.000000,53.841000,"3656",713358.39641499997,3452496.75559999980
-84.760976,31.187117,3.800000,5.300000,53.758000,"3657",713357.65528599999,3452498.98103999998
-84.760983,31.187137,3.500000,5.400000,53.640000,"3658",713356.92436199996,3452501.17341999989
-84.760990,31.187158,3.700000,6.200000,53.527000,"3659",713356.25858699996,3452503.44475999987
-84.760997,31.187178,4.100000,6.200000,53.467000,"3660",713355.56466599996,3452505.69334000023
-84.761016,31.187238,3.600000,5.900000,53.439000,"3661",713353.54391100002,3452512.25176999997
-84.761026,31.187261,3.700000,4.800000,53.603000,"3662",713352.59544399998,3452514.82794000022
-84.761035,31.187288,3.800000,4.900000,53.688000,"3663",713351.62891600002,3452517.82520999992
-84.761045,31.187317,3.900000,7.100000,53.805000,"3664",713350.59162900003,3452521.02070000023
-84.761055,31.187346,3.600000,8.000000,53.831000,"3665",713349.61175599997,3452524.20624999981
-84.761064,31.187375,4.200000,9.300000,53.843000,"3666",713348.71766400000,3452527.39355000015
-84.761074,31.187403,3.600000,7.600000,53.775000,"3667",713347.63451799995,3452530.49936999986
-84.761085,31.187432,3.800000,10.100000,53.693000,"3668",713346.54094400001,3452533.64935000008
-84.761095,31.187461,4.100000,9.100000,53.618000,"3669",713345.52294699999,3452536.83413999993
-84.761105,31.187489,4.700000,12.700000,53.547000,"3670",713344.49631700001,3452539.97438000003
-84.761115,31.187518,5.100000,11.400000,53.473000,"3671",713343.48762799997,3452543.17045000009
-84.761125,31.187547,4.700000,8.700000,53.379000,"3672",713342.47008200001,3452546.33306000009
-84.761135,31.187576,4.500000,9.000000,53.288000,"3673",713341.47137399996,3452549.50713999989
-84.761145,31.187604,4.000000,8.000000,53.187000,"3674",713340.42568400002,3452552.64699999988
-84.761155,31.187633,3.800000,8.500000,53.077000,"3675",713339.40769000002,3452555.83179000020
-84.761165,31.187662,3.000000,6.400000,52.951000,"3676",713338.42849600001,3452558.98407999985
-84.761175,31.187690,2.300000,5.600000,52.868000,"3677",713337.41095199995,3452562.14669999992
-84.761185,31.187719,2.200000,5.000000,52.810000,"3678",713336.39318400004,3452565.32039000001
-84.761195,31.187748,1.700000,4.500000,52.687000,"3679",713335.34817000001,3452568.42699000007
-84.761205,31.187776,1.800000,3.900000,52.623000,"3680",713334.35922200000,3452571.59017999982
-84.761215,31.187804,1.600000,3.900000,52.553000,"3681",713333.31398400001,3452574.70787000004
-84.761225,31.187833,1.500000,3.900000,52.503000,"3682",713332.31640300003,3452577.82652000012
-84.761235,31.187861,1.500000,3.400000,52.445000,"3683",713331.34696800006,3452580.96792999981
-84.761244,31.187890,1.400000,2.800000,52.420000,"3684",713330.33940800000,3452584.10856000008
-84.761254,31.187918,1.100000,2.300000,52.362000,"3685",713329.32254199998,3452587.23791000014
-84.761265,31.187946,1.200000,2.000000,52.296000,"3686",713328.25846899999,3452590.34412000002
-84.761275,31.187974,1.100000,2.000000,52.232000,"3687",713327.19462099997,3452593.43924999982
-84.761286,31.188003,1.100000,2.100000,52.204000,"3688",713326.14848900004,3452596.60128000006
-84.761296,31.188031,1.100000,2.200000,52.145000,"3689",713325.11301199999,3452599.70807999978
-84.761306,31.188060,1.300000,2.800000,52.090000,"3690",713324.11476200004,3452602.85998999979
-84.761316,31.188088,1.200000,3.100000,52.029000,"3691",713323.10720500001,3452606.00062000006
-84.761325,31.188117,1.300000,3.400000,51.991000,"3692",713322.14663199999,3452609.17548000021
-84.761335,31.188146,1.200000,3.900000,51.966000,"3693",713321.12932199996,3452612.32701000012
-84.761345,31.188174,1.200000,3.800000,51.898000,"3694",713320.12243999995,3452615.43437999999
-84.761355,31.188202,1.400000,3.200000,51.866000,"3695",713319.09627200000,3452618.55244999984
-84.761363,31.188227,1.200000,3.300000,51.799000,"3696",713318.26948200003,3452621.24200000009
-84.761371,31.188250,0.900000,3.300000,51.731000,"3697",713317.42587399995,3452623.82029000018
-84.761379,31.188274,1.100000,2.900000,51.721000,"3698",713316.61063600006,3452626.41025000019
-84.761388,31.188297,0.400000,3.300000,51.671000,"3699",713315.69212599995,3452628.92047999986
-84.761397,31.188318,0.600000,4.200000,51.634000,"3700",713314.84235499997,3452631.33228000021
-84.761406,31.188342,0.900000,3.700000,51.686000,"3701",713313.94043900003,3452633.96485000011
-84.761415,31.188370,1.300000,3.900000,51.785000,"3702",713312.95284799999,3452637.06151999999
-84.761426,31.188402,1.800000,5.300000,51.827000,"3703",713311.86231500003,3452640.53322000010
-84.761437,31.188435,2.000000,5.600000,51.890000,"3704",713310.77727399999,3452644.20465999981
-84.761449,31.188469,2.700000,6.700000,51.955000,"3705",713309.58694199997,3452647.89616000000
-84.761460,31.188502,3.100000,6.300000,52.036000,"3706",713308.45469499996,3452651.54447000008
-84.761471,31.188535,3.300000,6.900000,52.121000,"3707",713307.30338699999,3452655.19240000006
-84.761482,31.188568,2.900000,6.100000,52.169000,"3708",713306.15252799995,3452658.81815000018
-84.761493,31.188601,2.800000,5.800000,52.247000,"3709",713305.02891700005,3452662.51099999994
-84.761505,31.188634,2.300000,5.900000,52.338000,"3710",713303.86785499996,3452666.16981999995
-84.761516,31.188668,2.200000,5.800000,52.365000,"3711",713302.66866900004,3452669.82787000015
-84.761528,31.188701,1.900000,5.200000,52.389000,"3712",713301.48809799994,3452673.50846999977
-84.761539,31.188735,1.800000,4.400000,52.429000,"3713",713300.32591599994,3452677.22273000004
-84.761551,31.188768,1.800000,4.900000,52.466000,"3714",713299.15487700002,3452680.90352999978
-84.761563,31.188802,1.800000,4.900000,52.535000,"3715",713297.93618299998,3452684.58336000005
-84.761574,31.188835,2.000000,4.800000,52.534000,"3716",713296.79351400002,3452688.27583000017
-84.761586,31.188868,1.700000,4.900000,52.584000,"3717",713295.58457700000,3452691.94476999994
-84.761598,31.188902,2.000000,5.000000,52.673000,"3718",713294.35635400005,3452695.62441000016
-84.761610,31.188935,1.900000,4.800000,52.714000,"3719",713293.17601199995,3452699.29393000016
-84.761621,31.188969,2.000000,5.300000,52.725000,"3720",713291.99544600002,3452702.97453999985
-84.761633,31.189002,1.800000,5.300000,52.741000,"3721",713290.81510500005,3452706.64405999985
-84.761644,31.189035,2.100000,6.300000,52.771000,"3722",713289.70103400003,3452710.33711000020
-84.761655,31.189069,2.500000,7.200000,52.803000,"3723",713288.56857400003,3452713.99649999989
-84.761667,31.189102,2.900000,6.500000,52.823000,"3724",713287.34966199996,3452717.68742999993
